year,month,day,rmm1,rmm2,amplitude
1916.0,1.0,15.0,-0.6110984086990356,0.9477939009666443,1.1277209520339966
1916.0,1.0,16.0,-0.622109591960907,0.8437696099281311,1.048316478729248
1916.0,1.0,17.0,-0.5428189635276794,0.7409644722938538,0.9185209274291992
1916.0,1.0,18.0,-0.39272740483283997,0.656436562538147,0.7649468779563904
1916.0,1.0,19.0,-0.20252154767513275,0.6025888919830322,0.6357108950614929
1916.0,1.0,20.0,-0.009512050077319145,0.5850622653961182,0.5851395726203918
1916.0,1.0,21.0,0.14802896976470947,0.6016989946365356,0.6196404099464417
1916.0,1.0,22.0,0.2367776483297348,0.642780065536499,0.6850035786628723
1916.0,1.0,23.0,0.2336081862449646,0.6925322413444519,0.730871856212616
1916.0,1.0,24.0,0.1293633133172989,0.7316995859146118,0.7430471777915955
1916.0,1.0,25.0,-0.06945808231830597,0.7407910227775574,0.7440401315689087
1916.0,1.0,26.0,-0.3413877487182617,0.703496515750885,0.7819545865058899
1916.0,1.0,27.0,-0.6529786586761475,0.6097186207771301,0.893385648727417
1916.0,1.0,28.0,-0.9636728763580322,0.45771270990371704,1.0668487548828125
1916.0,1.0,29.0,-1.231826901435852,0.25495460629463196,1.2579345703125
1916.0,1.0,30.0,-1.4209868907928467,0.017546622082591057,1.4210951328277588
1916.0,1.0,31.0,-1.5054590702056885,-0.23179973661899567,1.5232000350952148
1916.0,2.0,1.0,-1.484118103981018,-0.3938905894756317,1.5354986190795898
1916.0,2.0,2.0,-1.3439924716949463,-0.5853186249732971,1.4659173488616943
1916.0,2.0,3.0,-1.1175312995910645,-0.7189426422119141,1.3288170099258423
1916.0,2.0,4.0,-0.8385747671127319,-0.7820851802825928,1.1466755867004395
1916.0,2.0,5.0,-0.548491358757019,-0.7718541026115417,0.9468904137611389
1916.0,2.0,6.0,-0.2900249660015106,-0.6960391402244568,0.7540457248687744
1916.0,2.0,7.0,-0.10087455064058304,-0.5724215507507324,0.5812418460845947
1916.0,2.0,8.0,-0.007971776649355888,-0.4265469014644623,0.42662137746810913
1916.0,2.0,9.0,-0.023322299122810364,-0.28824582695961,0.28918778896331787
1916.0,2.0,10.0,-0.14204604923725128,-0.18738628923892975,0.23513974249362946
1916.0,2.0,11.0,-0.34292304515838623,-0.14946742355823517,0.37408119440078735
1916.0,2.0,12.0,-0.5913766622543335,-0.19170401990413666,0.6216725707054138
1916.0,2.0,13.0,-0.8444609642028809,-0.32019099593162537,0.9031260013580322
1916.0,2.0,14.0,-1.0571186542510986,-0.5285888910293579,1.1819077730178833
1916.0,2.0,15.0,-1.1887868642807007,-0.7985547184944153,1.4320976734161377
1916.0,2.0,16.0,-1.2093762159347534,-1.1018896102905273,1.636078119277954
1916.0,2.0,17.0,-1.1037434339523315,-1.4041247367858887,1.7860056161880493
1916.0,2.0,18.0,-0.8740047216415405,-1.6690521240234375,1.8840433359146118
1916.0,2.0,19.0,-0.5393548607826233,-1.8635704517364502,1.9400511980056763
1916.0,2.0,20.0,-0.13342975080013275,-1.962159276008606,1.9666907787322998
1916.0,2.0,21.0,0.3003924489021301,-1.950354814529419,1.973352313041687
1916.0,2.0,22.0,0.7150575518608093,-1.826730728149414,1.9616962671279907
1916.0,2.0,23.0,1.0663820505142212,-1.6031099557876587,1.925391435623169
1916.0,2.0,24.0,1.3191338777542114,-1.3029792308807373,1.8541491031646729
1916.0,2.0,25.0,1.4517812728881836,-0.9583341479301453,1.7395612001419067
1916.0,2.0,26.0,1.459249496459961,-0.6054003834724426,1.5798476934432983
1916.0,2.0,27.0,1.353322148323059,-0.2798338830471039,1.3819507360458374
1916.0,2.0,28.0,1.1606714725494385,-0.012060313485562801,1.1607341766357422
1916.0,3.0,1.0,0.929086446762085,0.1943196803331375,0.949190080165863
1916.0,3.0,2.0,0.6858237981796265,0.28562799096107483,0.7429250478744507
1916.0,3.0,3.0,0.47214093804359436,0.2845996618270874,0.5512840151786804
1916.0,3.0,4.0,0.32453590631484985,0.20781895518302917,0.38537290692329407
1916.0,3.0,5.0,0.26896345615386963,0.08215951174497604,0.28123214840888977
1916.0,3.0,6.0,0.3174911439418793,-0.05901789665222168,0.32292991876602173
1916.0,3.0,7.0,0.46693146228790283,-0.1804410070180893,0.5005835890769958
1916.0,3.0,8.0,0.699566662311554,-0.24964448809623718,0.7427757978439331
1916.0,3.0,9.0,0.9857861995697021,-0.24120324850082397,1.0148662328720093
1916.0,3.0,10.0,1.2882015705108643,-0.1399417668581009,1.2957804203033447
1916.0,3.0,11.0,1.5666186809539795,0.05726044997572899,1.5676648616790771
1916.0,3.0,12.0,1.7831628322601318,0.34124234318733215,1.8155208826065063
1916.0,3.0,13.0,1.9068727493286133,0.6918716430664062,2.0285093784332275
1916.0,3.0,14.0,1.9171903133392334,1.0806493759155273,2.200777530670166
1916.0,3.0,15.0,1.805967092514038,1.4742109775543213,2.3312690258026123
1916.0,3.0,16.0,1.5778298377990723,1.8382340669631958,2.422529935836792
1916.0,3.0,17.0,1.248989224433899,2.1412460803985596,2.4788925647735596
1916.0,3.0,18.0,0.8447700142860413,2.357872724533081,2.504635810852051
1916.0,3.0,19.0,0.3962964117527008,2.471179485321045,2.5027542114257812
1916.0,3.0,20.0,-0.06317197531461716,2.4739036560058594,2.474709987640381
1916.0,3.0,21.0,-0.5017580986022949,2.3685336112976074,2.4210972785949707
1916.0,3.0,22.0,-0.8919260501861572,2.1663384437561035,2.342766523361206
1916.0,3.0,23.0,-1.2125930786132812,1.8855750560760498,2.24182391166687
1916.0,3.0,24.0,-1.4502630233764648,1.5491712093353271,2.122073173522949
1916.0,3.0,25.0,-1.5992032289505005,1.1822057962417603,1.9887336492538452
1916.0,3.0,26.0,-1.6608126163482666,0.8094884753227234,1.8475849628448486
1916.0,3.0,27.0,-1.6424193382263184,0.45348280668258667,1.7038743495941162
1916.0,3.0,28.0,-1.5557687282562256,0.1327287256717682,1.5614203214645386
1916.0,3.0,29.0,-1.4154610633850098,-0.13916224241256714,1.422285556793213
1916.0,3.0,30.0,-1.2375261783599854,-0.35395050048828125,1.2871488332748413
1916.0,3.0,31.0,-1.0382535457611084,-0.5087215304374695,1.156186819076538
1916.0,11.0,1.0,0.9982603192329407,1.1448148488998413,1.518922209739685
1916.0,11.0,2.0,0.8263843655586243,1.255066990852356,1.5026990175247192
1916.0,11.0,3.0,0.6440425515174866,1.3419076204299927,1.4884577989578247
1916.0,11.0,4.0,0.45067712664604187,1.40719735622406,1.4776042699813843
1916.0,11.0,5.0,0.2454058974981308,1.452974796295166,1.4735534191131592
1916.0,11.0,6.0,0.027775095775723457,1.4810351133346558,1.4812955856323242
1916.0,11.0,7.0,-0.2015482485294342,1.4925686120986938,1.5061150789260864
1916.0,11.0,8.0,-0.4402702748775482,1.487892508506775,1.5516642332077026
1916.0,11.0,9.0,-0.6842407584190369,1.4663097858428955,1.6181007623672485
1916.0,11.0,10.0,-0.9275391101837158,1.4261035919189453,1.7012054920196533
1916.0,11.0,11.0,-1.1628596782684326,1.3646713495254517,1.7929223775863647
1916.0,11.0,12.0,-1.3821274042129517,1.2787888050079346,1.8829702138900757
1916.0,11.0,13.0,-1.577237606048584,1.1649856567382812,1.96083402633667
1916.0,11.0,14.0,-1.740796685218811,1.0200122594833374,2.0176217555999756
1916.0,11.0,15.0,-1.8667470216751099,0.8413642048835754,2.047593355178833
1916.0,11.0,16.0,-1.950785756111145,0.627832293510437,2.0493264198303223
1916.0,11.0,17.0,-1.9905353784561157,0.3800326883792877,2.0264885425567627
1916.0,11.0,18.0,-1.9854687452316284,0.10086822509765625,1.9880293607711792
1916.0,11.0,19.0,-1.9366458654403687,-0.20413710176944733,1.947374939918518
1916.0,11.0,20.0,-1.8463486433029175,-0.5266903042793274,1.92000150680542
1916.0,11.0,21.0,-1.7177163362503052,-0.8558238744735718,1.9191101789474487
1916.0,11.0,22.0,-1.5544787645339966,-1.1782766580581665,1.950574278831482
1916.0,11.0,23.0,-1.3608481884002686,-1.479182243347168,2.0099472999572754
1916.0,11.0,24.0,-1.1415889263153076,-1.743052363395691,2.083616256713867
1916.0,11.0,25.0,-0.9022301435470581,-1.9550048112869263,2.1531519889831543
1916.0,11.0,26.0,-0.649336576461792,-2.102140188217163,2.200143575668335
1916.0,11.0,27.0,-0.39072540402412415,-2.1749346256256104,2.2097527980804443
1916.0,11.0,28.0,-0.13550320267677307,-2.168487071990967,2.1727166175842285
1916.0,11.0,29.0,0.10617861896753311,-2.083447217941284,2.086150884628296
1916.0,11.0,30.0,0.3237079679965973,-1.9264687299728394,1.953476071357727
1916.0,12.0,1.0,0.33496329188346863,-1.5654759407043457,1.6009107828140259
1916.0,12.0,2.0,0.4727388322353363,-1.3206596374511719,1.4027202129364014
1916.0,12.0,3.0,0.5594592094421387,-1.0521842241287231,1.191673755645752
1916.0,12.0,4.0,0.5922197699546814,-0.7806301116943359,0.9798507690429688
1916.0,12.0,5.0,0.5737277269363403,-0.526743471622467,0.778859555721283
1916.0,12.0,6.0,0.5127229690551758,-0.30923572182655334,0.5987583994865417
1916.0,12.0,7.0,0.4236050248146057,-0.1426432728767395,0.4469768702983856
1916.0,12.0,8.0,0.32521378993988037,-0.03553181514143944,0.32714906334877014
1916.0,12.0,9.0,0.23884227871894836,0.010691714473068714,0.239081472158432
1916.0,12.0,10.0,0.1856849491596222,0.002155848778784275,0.18569746613502502
1916.0,12.0,11.0,0.18403564393520355,-0.04801834747195244,0.1901969462633133
1916.0,12.0,12.0,0.24661612510681152,-0.12117030471563339,0.27477583289146423
1916.0,12.0,13.0,0.3784305155277252,-0.1953265517950058,0.4258663058280945
1916.0,12.0,14.0,0.5754956007003784,-0.24794967472553253,0.6266372203826904
1916.0,12.0,15.0,0.8246945142745972,-0.258870929479599,0.8643698692321777
1916.0,12.0,16.0,1.1048526763916016,-0.2130233198404312,1.1252014636993408
1916.0,12.0,17.0,1.3889631032943726,-0.10260136425495148,1.3927475214004517
1916.0,12.0,18.0,1.647317886352539,0.07166613638401031,1.6488760709762573
1916.0,12.0,19.0,1.8511546850204468,0.3003326654434204,1.8753595352172852
1916.0,12.0,20.0,1.9763338565826416,0.5662003755569458,2.055840015411377
1916.0,12.0,21.0,2.0065371990203857,0.8463383913040161,2.1777236461639404
1916.0,12.0,22.0,1.935519814491272,1.1149059534072876,2.233663320541382
1916.0,12.0,23.0,1.7680743932724,1.346413493156433,2.222367286682129
1916.0,12.0,24.0,1.5195295810699463,1.5189857482910156,2.148554801940918
1916.0,12.0,25.0,1.2138193845748901,1.6171774864196777,2.02203369140625
1916.0,12.0,26.0,0.8803612589836121,1.633952021598816,1.8560267686843872
1916.0,12.0,27.0,0.5501609444618225,1.5715340375900269,1.6650514602661133
1916.0,12.0,28.0,0.25168588757514954,1.4410169124603271,1.4628312587738037
1916.0,12.0,29.0,0.007088852114975452,1.260762095451355,1.26078200340271
1916.0,12.0,30.0,-0.17067047953605652,1.0538164377212524,1.0675474405288696
1916.0,12.0,31.0,-0.27938321232795715,0.8447030782699585,0.8897068500518799
1917.0,1.0,1.0,-0.18985222280025482,0.5983583927154541,0.6277552247047424
1917.0,1.0,2.0,-0.20975245535373688,0.4584210216999054,0.5041288733482361
1917.0,1.0,3.0,-0.21080954372882843,0.3673323690891266,0.4235253632068634
1917.0,1.0,4.0,-0.21803756058216095,0.3254501223564148,0.3917373716831207
1917.0,1.0,5.0,-0.255027711391449,0.3246236741542816,0.41281917691230774
1917.0,1.0,6.0,-0.3399711847305298,0.34961727261543274,0.48766037821769714
1917.0,1.0,7.0,-0.48245999217033386,0.38056519627571106,0.6144896149635315
1917.0,1.0,8.0,-0.6815471053123474,0.39610016345977783,0.7882904410362244
1917.0,1.0,9.0,-0.9253637790679932,0.3766975700855255,0.9990991950035095
1917.0,1.0,10.0,-1.192365050315857,0.3077509105205536,1.2314401865005493
1917.0,1.0,11.0,-1.4540342092514038,0.18193306028842926,1.4653719663619995
1917.0,1.0,12.0,-1.6786643266677856,0.000505311880260706,1.6786644458770752
1917.0,1.0,13.0,-1.835677981376648,-0.22660766541957855,1.8496119976043701
1917.0,1.0,14.0,-1.8998678922653198,-0.48198050260543823,1.9600518941879272
1917.0,1.0,15.0,-1.8549566268920898,-0.7429100275039673,1.9981939792633057
1917.0,1.0,16.0,-1.6959716081619263,-0.9843723177909851,1.9609458446502686
1917.0,1.0,17.0,-1.4301117658615112,-1.1822845935821533,1.855536699295044
1917.0,1.0,18.0,-1.0759965181350708,-1.3166096210479736,1.7003614902496338
1917.0,1.0,19.0,-0.6614217758178711,-1.3738696575164795,1.5247938632965088
1917.0,1.0,20.0,-0.2199612706899643,-1.3487354516983032,1.3665541410446167
1917.0,1.0,21.0,0.2130967378616333,-1.2444946765899658,1.2626073360443115
1917.0,1.0,22.0,0.6049013137817383,-1.0723732709884644,1.2312148809432983
1917.0,1.0,23.0,0.9287093877792358,-0.8498506546020508,1.2588675022125244
1917.0,1.0,24.0,1.1665929555892944,-0.5982438325881958,1.311043381690979
1917.0,1.0,25.0,1.3108556270599365,-0.3399367034435272,1.354215383529663
1917.0,1.0,26.0,1.3640305995941162,-0.09565939009189606,1.3673807382583618
1917.0,1.0,27.0,1.3375415802001953,0.11780425161123276,1.342719316482544
1917.0,1.0,28.0,1.2492992877960205,0.28918591141700745,1.2823327779769897
1917.0,1.0,29.0,1.1206446886062622,0.4134105145931244,1.194467544555664
1917.0,1.0,30.0,0.9731246829032898,0.491357684135437,1.0901395082473755
1917.0,1.0,31.0,0.8255791068077087,0.5288243293762207,0.9804264307022095
1917.0,2.0,1.0,0.6658420562744141,0.6010199189186096,0.8969785571098328
1917.0,2.0,2.0,0.5503177642822266,0.5827147960662842,0.8015024662017822
1917.0,2.0,3.0,0.46077388525009155,0.5527637600898743,0.7196251749992371
1917.0,2.0,4.0,0.392644464969635,0.5204020738601685,0.6519110202789307
1917.0,2.0,5.0,0.3372884690761566,0.49211424589157104,0.5966070294380188
1917.0,2.0,6.0,0.28419286012649536,0.4712119400501251,0.55027836561203
1917.0,2.0,7.0,0.22322285175323486,0.45804324746131897,0.5095410346984863
1917.0,2.0,8.0,0.14653126895427704,0.4507153332233429,0.47393640875816345
1917.0,2.0,9.0,0.04982432350516319,0.4461272656917572,0.44890087842941284
1917.0,2.0,10.0,-0.06718530505895615,0.4410649240016937,0.44615256786346436
1917.0,2.0,11.0,-0.20114965736865997,0.4331153929233551,0.47754594683647156
1917.0,2.0,12.0,-0.346142053604126,0.42120668292045593,0.5451874732971191
1917.0,2.0,13.0,-0.4951377511024475,0.40566542744636536,0.6400983333587646
1917.0,2.0,14.0,-0.6415887475013733,0.387789785861969,0.7496779561042786
1917.0,2.0,15.0,-0.780756413936615,0.3690429627895355,0.863581657409668
1917.0,2.0,16.0,-0.9105204939842224,0.35005488991737366,0.9754927158355713
1917.0,2.0,17.0,-1.0314929485321045,0.32967430353164673,1.0828956365585327
1917.0,2.0,18.0,-1.1464053392410278,0.3043138086795807,1.1861079931259155
1917.0,2.0,19.0,-1.2588850259780884,0.2677890360355377,1.2870519161224365
1917.0,2.0,20.0,-1.3718644380569458,0.21176722645759583,1.3881129026412964
1917.0,2.0,21.0,-1.4859514236450195,0.12682759761810303,1.491353988647461
1917.0,2.0,22.0,-1.5981134176254272,0.00401631323620677,1.598118543624878
1917.0,2.0,23.0,-1.700986385345459,-0.16332852840423584,1.708809733390808
1917.0,2.0,24.0,-1.7830235958099365,-0.37778040766716003,1.8226056098937988
1917.0,2.0,25.0,-1.8295496702194214,-0.6363803148269653,1.9370678663253784
1917.0,2.0,26.0,-1.8246266841888428,-0.9298408031463623,2.0478930473327637
1917.0,2.0,27.0,-1.7534810304641724,-1.242611289024353,2.149134397506714
1917.0,2.0,28.0,-1.6051204204559326,-1.5538954734802246,2.234055280685425
1917.0,3.0,1.0,-1.3218821287155151,-1.8900859355926514,2.3064687252044678
1917.0,3.0,2.0,-1.028520107269287,-2.12329363822937,2.359285831451416
1917.0,3.0,3.0,-0.6678236722946167,-2.2848117351531982,2.3804101943969727
1917.0,3.0,4.0,-0.25870388746261597,-2.3563544750213623,2.370513439178467
1917.0,3.0,5.0,0.1735929548740387,-2.3272879123687744,2.3337531089782715
1917.0,3.0,6.0,0.6002009510993958,-2.196336030960083,2.276869297027588
1917.0,3.0,7.0,0.9920399785041809,-1.9721124172210693,2.207571268081665
1917.0,3.0,8.0,1.323437213897705,-1.6723483800888062,2.1326591968536377
1917.0,3.0,9.0,1.5754337310791016,-1.3218753337860107,2.056537389755249
1917.0,3.0,10.0,1.7382704019546509,-0.9496071934700012,1.9807417392730713
1917.0,3.0,11.0,1.8126535415649414,-0.5849251747131348,1.9046916961669922
1917.0,3.0,12.0,1.809568166732788,-0.2539627254009247,1.82730233669281
1917.0,3.0,13.0,1.7486251592636108,0.023679936304688454,1.7487854957580566
1917.0,3.0,14.0,1.6551395654678345,0.23731602728366852,1.672066330909729
1917.0,3.0,15.0,1.5563470125198364,0.38629457354545593,1.603570818901062
1917.0,3.0,16.0,1.477292776107788,0.4796902537345886,1.5532214641571045
1917.0,3.0,17.0,1.4369964599609375,0.5345938801765442,1.5332154035568237
1917.0,3.0,18.0,1.4454700946807861,0.5732415318489075,1.5549886226654053
1917.0,3.0,19.0,1.5020431280136108,0.6193944215774536,1.6247408390045166
1917.0,3.0,20.0,1.5952714681625366,0.6944934129714966,1.7398885488510132
1917.0,3.0,21.0,1.7044686079025269,0.8141520023345947,1.8889299631118774
1917.0,3.0,22.0,1.802664875984192,0.9855036735534668,2.0544629096984863
1917.0,3.0,23.0,1.8605774641036987,1.2057979106903076,2.217137098312378
1917.0,3.0,24.0,1.851027250289917,1.4624590873718262,2.359043836593628
1917.0,3.0,25.0,1.7531603574752808,1.734607458114624,2.466259241104126
1917.0,3.0,26.0,1.5558542013168335,1.9958279132843018,2.5306148529052734
1917.0,3.0,27.0,1.259804606437683,2.2177906036376953,2.5506279468536377
1917.0,3.0,28.0,0.8779751062393188,2.374199628829956,2.5313363075256348
1917.0,3.0,29.0,0.4343291223049164,2.4445011615753174,2.482786178588867
1917.0,3.0,30.0,-0.03898872062563896,2.4168198108673096,2.4171342849731445
1917.0,3.0,31.0,-0.5056281089782715,2.289696455001831,2.344860076904297
1917.0,11.0,1.0,-0.3568313419818878,-0.3840647041797638,0.5242463946342468
1917.0,11.0,2.0,-0.33995893597602844,-0.5071246027946472,0.610530436038971
1917.0,11.0,3.0,-0.2850874960422516,-0.6304365992546082,0.6918997168540955
1917.0,11.0,4.0,-0.19951996207237244,-0.7422395348548889,0.768588125705719
1917.0,11.0,5.0,-0.09467969834804535,-0.8329687118530273,0.8383323550224304
1917.0,11.0,6.0,0.01590375415980816,-0.896340548992157,0.8964816331863403
1917.0,11.0,7.0,0.11888305097818375,-0.9298680424690247,0.9374368190765381
1917.0,11.0,8.0,0.20328475534915924,-0.9347586631774902,0.9566077589988708
1917.0,11.0,9.0,0.26225170493125916,-0.9152473211288452,0.9520785808563232
1917.0,11.0,10.0,0.2940561771392822,-0.8775023818016052,0.9254617691040039
1917.0,11.0,11.0,0.30222347378730774,-0.828309953212738,0.8817235827445984
1917.0,11.0,12.0,0.2947468161582947,-0.7737693190574646,0.828006386756897
1917.0,11.0,13.0,0.2825258672237396,-0.7182265520095825,0.7717967629432678
1917.0,11.0,14.0,0.27728575468063354,-0.6636248826980591,0.7192255258560181
1917.0,11.0,15.0,0.28932398557662964,-0.6093794703483582,0.6745752096176147
1917.0,11.0,16.0,0.32546335458755493,-0.5527871251106262,0.6414826512336731
1917.0,11.0,17.0,0.3875623643398285,-0.48989173769950867,0.6246587038040161
1917.0,11.0,18.0,0.47184816002845764,-0.4166414141654968,0.6294686198234558
1917.0,11.0,19.0,0.5692082047462463,-0.3301215171813965,0.6580107808113098
1917.0,11.0,20.0,0.6664219498634338,-0.22962908446788788,0.7048742771148682
1917.0,11.0,21.0,0.7481592893600464,-0.1173761785030365,0.7573107481002808
1917.0,11.0,22.0,0.7994426488876343,0.0013311328366398811,0.799443781375885
1917.0,11.0,23.0,0.8081854581832886,0.11850462853908539,0.8168274164199829
1917.0,11.0,24.0,0.7673950791358948,0.2244420349597931,0.7995432615280151
1917.0,11.0,25.0,0.6766710877418518,0.30911803245544434,0.743933916091919
1917.0,11.0,26.0,0.5427294969558716,0.363785058259964,0.6533719301223755
1917.0,11.0,27.0,0.3788325786590576,0.38252273201942444,0.5383658409118652
1917.0,11.0,28.0,0.20317316055297852,0.3634699583053589,0.4164009392261505
1917.0,11.0,29.0,0.03642924875020981,0.3095109760761261,0.3116474449634552
1917.0,11.0,30.0,-0.10115734487771988,0.22826457023620605,0.24967484176158905
1917.0,12.0,1.0,-0.2507058084011078,0.0776018500328064,0.2624413073062897
1917.0,12.0,2.0,-0.27617961168289185,-0.029011040925979614,0.27769914269447327
1917.0,12.0,3.0,-0.2381647676229477,-0.12045739591121674,0.26689407229423523
1917.0,12.0,4.0,-0.1421697586774826,-0.1823839545249939,0.2312491089105606
1917.0,12.0,5.0,-0.0018080394947901368,-0.20430044829845428,0.20430845022201538
1917.0,12.0,6.0,0.16310817003250122,-0.18126501142978668,0.2438468337059021
1917.0,12.0,7.0,0.32944563031196594,-0.11478845775127411,0.34887078404426575
1917.0,12.0,8.0,0.4741732180118561,-0.012783458456397057,0.47434550523757935
1917.0,12.0,9.0,0.5778104066848755,0.11147311329841614,0.5884650349617004
1917.0,12.0,10.0,0.6273677349090576,0.24124319851398468,0.6721521615982056
1917.0,12.0,11.0,0.6183143258094788,0.3588348627090454,0.7148951292037964
1917.0,12.0,12.0,0.5552500486373901,0.44834908843040466,0.7136662602424622
1917.0,12.0,13.0,0.4511566460132599,0.49824994802474976,0.6721572279930115
1917.0,12.0,14.0,0.32532230019569397,0.5033537149429321,0.5993325710296631
1917.0,12.0,15.0,0.20023930072784424,0.4659077227115631,0.5071151852607727
1917.0,12.0,16.0,0.09794559329748154,0.3955575227737427,0.40750348567962646
1917.0,12.0,17.0,0.03637173771858215,0.30816319584846497,0.310302197933197
1917.0,12.0,18.0,0.026267917826771736,0.22360241413116455,0.2251400500535965
1917.0,12.0,19.0,0.0692053884267807,0.16285431385040283,0.1769489049911499
1917.0,12.0,20.0,0.1569892168045044,0.14477987587451935,0.21355754137039185
1917.0,12.0,21.0,0.2726072371006012,0.18307238817214966,0.32837510108947754
1917.0,12.0,22.0,0.39260438084602356,0.28384265303611755,0.48446348309516907
1917.0,12.0,23.0,0.4905484616756439,0.4442216157913208,0.6617935299873352
1917.0,12.0,24.0,0.5410792827606201,0.6522237062454224,0.8474447131156921
1917.0,12.0,25.0,0.5239325761795044,0.8879324197769165,1.03098464012146
1917.0,12.0,26.0,0.42732295393943787,1.1258759498596191,1.2042431831359863
1917.0,12.0,27.0,0.25015562772750854,1.3382809162139893,1.3614600896835327
1917.0,12.0,28.0,0.0027071868535131216,1.498756766319275,1.4987592697143555
1917.0,12.0,29.0,-0.29436051845550537,1.5858887434005737,1.6129759550094604
1917.0,12.0,30.0,-0.612537145614624,1.5862230062484741,1.7003837823867798
1917.0,12.0,31.0,-0.9192015528678894,1.4962037801742554,1.7560060024261475
1918.0,1.0,1.0,-1.294193148612976,1.3135331869125366,1.8439916372299194
1918.0,1.0,2.0,-1.4994406700134277,1.070902705192566,1.8425946235656738
1918.0,1.0,3.0,-1.6097229719161987,0.7829991579055786,1.7900546789169312
1918.0,1.0,4.0,-1.6164299249649048,0.47792237997055054,1.6856024265289307
1918.0,1.0,5.0,-1.5232995748519897,0.1846609264612198,1.5344513654708862
1918.0,1.0,6.0,-1.345841884613037,-0.07069352269172668,1.3476972579956055
1918.0,1.0,7.0,-1.109129786491394,-0.26828938722610474,1.1411170959472656
1918.0,1.0,8.0,-0.8442769050598145,-0.396943598985672,0.9329349994659424
1918.0,1.0,9.0,-0.5841221213340759,-0.4553167521953583,0.740615963935852
1918.0,1.0,10.0,-0.3587505519390106,-0.45167937874794006,0.5768156051635742
1918.0,1.0,11.0,-0.19150148332118988,-0.4023207128047943,0.4455724060535431
1918.0,1.0,12.0,-0.09603865444660187,-0.3288497030735016,0.34258657693862915
1918.0,1.0,13.0,-0.07489094883203506,-0.25479960441589355,0.26557767391204834
1918.0,1.0,14.0,-0.11964990943670273,-0.2020455002784729,0.23481585085391998
1918.0,1.0,15.0,-0.21275928616523743,-0.18756729364395142,0.2836335599422455
1918.0,1.0,16.0,-0.3305935859680176,-0.22103364765644073,0.3976782560348511
1918.0,1.0,17.0,-0.4473332166671753,-0.30355310440063477,0.5406029224395752
1918.0,1.0,18.0,-0.5390311479568481,-0.4277603328227997,0.6881377100944519
1918.0,1.0,19.0,-0.5872476100921631,-0.5792010426521301,0.8248233795166016
1918.0,1.0,20.0,-0.5817054510116577,-0.7387825846672058,0.9403089880943298
1918.0,1.0,21.0,-0.5215811729431152,-0.885898768901825,1.028038740158081
1918.0,1.0,22.0,-0.41526201367378235,-1.0017377138137817,1.084398865699768
1918.0,1.0,23.0,-0.2786422371864319,-1.0722593069076538,1.107872486114502
1918.0,1.0,24.0,-0.13225775957107544,-1.09038507938385,1.0983768701553345
1918.0,1.0,25.0,0.002264375099912286,-1.057067632675171,1.057070016860962
1918.0,1.0,26.0,0.10586517304182053,-0.9810863733291626,0.9867815971374512
1918.0,1.0,27.0,0.16523590683937073,-0.8776089549064636,0.893028736114502
1918.0,1.0,28.0,0.17502114176750183,-0.7657538056373596,0.7855006456375122
1918.0,1.0,29.0,0.13870187103748322,-0.6655398011207581,0.6798392534255981
1918.0,1.0,30.0,0.06803152710199356,-0.5947006940841675,0.5985793471336365
1918.0,1.0,31.0,-0.01887151040136814,-0.5658624172210693,0.5661770105361938
1918.0,2.0,1.0,-0.13676555454730988,-0.5595709085464478,0.5760420560836792
1918.0,2.0,2.0,-0.1816394180059433,-0.6203609704971313,0.6464059352874756
1918.0,2.0,3.0,-0.17861796915531158,-0.7159711122512817,0.7379153370857239
1918.0,2.0,4.0,-0.11724638938903809,-0.8307960629463196,0.8390284776687622
1918.0,2.0,5.0,0.004496629349887371,-0.9454594254493713,0.9454700946807861
1918.0,2.0,6.0,0.1797972172498703,-1.0397074222564697,1.0551390647888184
1918.0,2.0,7.0,0.3939753770828247,-1.0954090356826782,1.1641037464141846
1918.0,2.0,8.0,0.626661479473114,-1.0992015600204468,1.2652859687805176
1918.0,2.0,9.0,0.8548266887664795,-1.0443799495697021,1.3496140241622925
1918.0,2.0,10.0,1.0561832189559937,-0.9317554235458374,1.4084357023239136
1918.0,2.0,11.0,1.2124154567718506,-0.7693663835525513,1.4359233379364014
1918.0,2.0,12.0,1.3117367029190063,-0.5711102485656738,1.430671215057373
1918.0,2.0,13.0,1.3503767251968384,-0.35452643036842346,1.3961398601531982
1918.0,2.0,14.0,1.3327831029891968,-0.13809442520141602,1.3399182558059692
1918.0,2.0,15.0,1.2705214023590088,0.061523716896772385,1.272010087966919
1918.0,2.0,16.0,1.1800705194473267,0.23186340928077698,1.2026333808898926
1918.0,2.0,17.0,1.079881191253662,0.3662944734096527,1.1403135061264038
1918.0,2.0,18.0,0.9871805310249329,0.4646732807159424,1.0910758972167969
1918.0,2.0,19.0,0.9150418043136597,0.5329273343086243,1.0589207410812378
1918.0,2.0,20.0,0.8701868653297424,0.5816617608070374,1.0466878414154053
1918.0,2.0,21.0,0.8518745303153992,0.624030590057373,1.0559850931167603
1918.0,2.0,22.0,0.8520451188087463,0.6732290387153625,1.0859180688858032
1918.0,2.0,23.0,0.8566899299621582,0.7400200963020325,1.1320544481277466
1918.0,2.0,24.0,0.8482240438461304,0.830695629119873,1.1872401237487793
1918.0,2.0,25.0,0.8084747791290283,0.9457995295524597,1.2442541122436523
1918.0,2.0,26.0,0.7218091487884521,1.0798120498657227,1.2988466024398804
